Streamer_ID,Avg_Viewers,Peak_Viewers,Genre_Type,Donation_Amount,Hours_Streamed,Platform_Type
2500.0,274.54,85.81,9.04,50.97,525.54,Low
2501.0,164.21,91.26,6.47,36.41,667.18,Unknown
2502.0,377.72,85.44,3.17,69.4,876.19,Low
2503.0,137.82,82.94,6.91,8.07,313.15,Medium
2504.0,529.03,42.17,9.55,35.16,959.44,Low
2505.0,,16.92,6.92,83.45,402.71,Unknown
2506.0,263.29,44.09,8.86,64.0,633.26,Medium
2507.0,342.68,59.33,4.88,20.32,984.9,High
2508.0,845.77,51.59,2.45,52.25,799.82,Low
2509.0,40.77,99.75,7.86,83.54,53.87,Unknown
2510.0,368.65,78.17,6.02,98.49,408.5,Low
2511.0,653.74,15.15,4.27,48.27,360.89,
2512.0,158.36,9.73,6.68,0.21,,Medium
2513.0,548.21,22.93,6.16,84.4,538.66,Unknown
2514.0,819.2,,6.21,17.31,680.5,Medium
2515.0,116.96,93.84,3.37,68.1,808.77,Unknown
,190.86,34.65,3.34,42.38,930.47,Medium
2517.0,395.75,76.23,5.57,46.21,,Low
2518.0,958.55,98.2,4.62,12.3,669.48,High
2519.0,611.95,94.2,9.78,16.29,512.17,High
2520.0,103.39,23.54,6.69,16.32,301.83,Medium
2521.0,682.15,4.28,8.31,,785.11,Unknown
2522.0,672.67,19.57,6.34,32.66,57.94,Low
2523.0,356.2,70.27,5.65,61.66,645.87,
2524.0,776.95,27.17,1.71,27.2,121.29,Medium
2525.0,363.42,35.28,9.99,59.64,375.38,Medium
2526.0,100.37,59.31,2.74,50.69,297.97,Unknown
2527.0,547.26,46.5,4.23,4.11,148.09,Unknown
2528.0,832.01,24.23,8.93,31.86,591.05,High
2529.0,608.56,60.37,7.73,23.17,482.7,Low
2530.0,238.04,17.36,2.64,53.95,905.17,Medium
2531.0,104.34,34.91,7.69,0.54,526.73,Low
2532.0,990.59,87.98,8.5,96.82,198.88,Unknown
,352.32,35.1,9.54,32.15,291.04,Medium
2534.0,157.66,88.2,3.98,41.18,743.15,Medium
2535.0,,48.78,6.37,59.18,481.15,High
2536.0,713.16,,3.7,84.64,765.68,High
2537.0,807.76,87.69,,14.98,797.27,
2538.0,305.55,20.13,0.35,96.26,189.05,High
2539.0,427.47,24.31,7.95,59.53,776.52,High
2540.0,623.85,67.67,1.9,71.81,997.92,Unknown
2541.0,109.37,41.18,7.56,30.21,890.6,Medium
2542.0,705.73,74.31,9.66,3.94,436.04,Low
2543.0,,35.27,3.98,78.4,164.66,Low
2544.0,341.97,4.75,8.59,55.42,899.72,Medium
2545.0,273.82,32.77,0.25,58.52,32.99,Unknown
2546.0,574.77,40.63,2.76,71.08,434.68,Medium
2547.0,943.65,0.48,1.49,16.18,46.13,Medium
2548.0,917.22,47.75,2.33,45.1,663.92,Medium
2549.0,490.1,70.49,4.21,,297.52,Low
2550.0,760.29,64.86,9.37,13.26,244.04,Low
2551.0,397.13,90.64,,73.76,736.73,High
2552.0,130.43,18.87,8.06,76.77,651.35,Low
2553.0,573.9,48.22,6.95,,407.1,Low
2554.0,1.82,16.97,3.26,39.25,968.33,Low
2555.0,178.12,85.83,4.12,68.22,478.82,High
2556.0,328.55,54.12,8.51,10.18,961.84,Unknown
2557.0,518.54,59.28,8.68,88.38,820.13,Low
2558.0,76.43,55.83,3.07,,28.05,Medium
2559.0,427.51,38.4,0.69,55.98,617.85,Medium
2560.0,385.78,39.83,5.69,46.32,879.97,Medium
2561.0,844.55,20.89,8.65,90.78,727.88,Low
2562.0,866.99,85.38,2.28,56.61,262.14,Medium
2563.0,,4.27,1.46,3.8,891.73,High
2564.0,217.8,63.27,1.85,82.7,318.64,Medium
2565.0,406.71,39.36,0.35,4.01,111.45,Low
2566.0,863.88,18.94,4.68,95.35,231.09,High
2567.0,483.13,64.36,,44.85,623.47,Medium
2568.0,125.5,96.66,2.34,6.33,930.78,Unknown
2569.0,18.14,36.65,9.78,97.18,410.08,Low
2570.0,657.77,24.29,4.75,86.74,118.19,Unknown
2571.0,174.15,65.68,4.09,48.67,39.68,Low
2572.0,479.2,84.66,2.02,3.33,479.9,Low
2573.0,889.77,13.02,6.32,1.32,360.07,Medium
2574.0,,31.12,,58.64,202.92,Medium
2575.0,854.68,1.37,5.76,45.56,273.01,Medium
2576.0,528.78,72.24,4.13,90.69,782.7,High
2577.0,904.92,56.55,0.43,74.85,16.94,Unknown
2578.0,306.64,54.01,7.47,94.03,23.74,Medium
2579.0,999.65,8.47,0.12,76.99,488.14,Unknown
2580.0,600.03,77.91,1.56,55.1,662.38,High
2581.0,376.3,29.47,3.55,53.47,320.98,Low
2582.0,228.99,10.65,0.1,29.73,297.58,Medium
2583.0,785.92,38.73,2.26,94.32,866.91,High
2584.0,586.41,64.7,5.49,49.62,749.37,Medium
2585.0,926.35,12.1,0.91,52.5,552.57,Low
,226.38,76.24,4.1,68.66,425.95,Low
2587.0,981.46,43.49,7.08,0.25,391.46,Medium
2588.0,519.17,69.9,4.41,6.53,207.17,Unknown
2589.0,910.44,38.66,6.32,8.14,319.37,Unknown
2590.0,820.61,56.36,2.12,59.7,926.85,Medium
,39.47,23.99,1.86,82.05,360.5,Low
2592.0,150.34,93.19,6.77,96.01,745.39,Unknown
2593.0,262.29,33.19,5.62,16.61,688.71,Unknown
2594.0,553.31,56.32,4.24,35.95,695.62,Low
2595.0,122.42,57.56,3.56,49.87,813.02,Low
2596.0,43.49,61.15,3.9,91.66,569.86,
2597.0,481.34,93.33,9.22,83.03,700.97,Unknown
2598.0,566.51,32.23,5.91,29.92,436.29,Unknown
2599.0,248.63,76.0,2.68,23.07,437.43,Low
2600.0,825.5,49.34,0.63,50.81,504.73,Unknown
2601.0,68.78,29.57,9.51,31.38,171.8,Low
2602.0,733.09,3.24,5.22,64.43,353.54,Low
2603.0,717.37,94.95,3.11,56.01,386.15,Unknown
2604.0,172.69,10.2,4.13,56.45,176.82,Unknown
2605.0,887.08,27.33,9.5,26.76,627.45,High
2606.0,459.92,68.13,2.72,17.05,271.4,High
2607.0,922.2,60.29,0.94,21.81,936.7,High
2608.0,858.63,35.61,5.93,46.64,155.94,Low
2609.0,90.58,94.1,6.04,47.44,265.56,Unknown
2610.0,800.71,70.32,9.82,10.5,100.7,High
2611.0,888.86,67.81,,19.43,612.04,Low
2612.0,995.46,78.78,8.68,83.58,117.82,
2613.0,927.88,84.12,5.96,98.03,678.08,Medium
2614.0,398.19,36.94,9.42,16.9,848.32,Medium
,816.71,36.83,1.9,27.86,607.14,Unknown
2616.0,333.6,7.31,3.61,54.82,496.35,Low
2617.0,608.2,71.13,9.43,71.79,573.27,High
2618.0,641.72,38.14,4.82,1.5,130.29,Unknown
2619.0,171.87,67.98,5.69,26.03,232.84,Low
2620.0,286.68,90.12,8.12,16.81,253.62,Unknown
2621.0,847.67,53.31,5.48,48.83,236.93,Unknown
2622.0,45.25,69.24,,83.03,344.58,Medium
2623.0,410.53,20.66,6.53,64.66,187.3,Medium
2624.0,862.93,83.33,4.69,,835.36,Low
2625.0,183.95,6.83,9.98,75.12,248.3,High
2626.0,511.63,28.55,9.05,3.46,938.36,Low
2627.0,455.19,98.97,4.67,36.94,725.38,Unknown
2628.0,444.01,54.27,8.87,65.89,505.71,Unknown
2629.0,435.87,24.17,0.77,60.33,501.09,Low
2630.0,583.51,27.73,9.03,91.17,438.27,Low
2631.0,261.78,84.99,0.01,6.87,274.37,Medium
2632.0,310.21,68.07,5.01,63.45,595.17,Medium
2633.0,655.73,39.7,8.25,88.58,923.75,High
2634.0,557.46,15.72,0.02,52.23,804.62,Low
2635.0,376.3,84.27,9.26,45.04,0.78,Unknown
2636.0,725.44,97.42,1.69,49.33,677.66,Medium
2637.0,380.23,18.01,3.17,17.41,109.0,Unknown
2638.0,795.77,45.22,9.48,36.51,,Low
2639.0,761.13,55.59,6.37,99.54,,High
2640.0,69.93,20.91,4.57,9.11,901.19,Unknown
2641.0,228.13,8.64,0.39,41.46,700.22,Low
2642.0,485.31,20.18,9.92,44.76,825.71,Medium
2643.0,720.37,99.17,3.74,52.1,707.92,Medium
2644.0,,45.38,1.83,36.6,747.88,Low
2645.0,371.88,0.28,7.03,24.51,832.39,High
2646.0,234.13,32.79,8.86,79.44,744.01,High
2647.0,588.23,92.58,5.8,52.82,420.37,Unknown
2648.0,576.28,90.34,4.56,59.39,3.82,Low
2649.0,890.18,57.25,4.81,45.8,145.71,High
2650.0,468.57,13.27,3.16,78.4,156.18,Medium
2651.0,315.41,9.71,2.56,63.16,428.44,Medium
2652.0,735.35,78.53,5.01,70.2,93.27,Medium
2653.0,583.72,97.11,8.08,48.46,338.29,High
2654.0,875.37,21.54,0.98,7.64,285.71,Low
2655.0,372.32,64.0,5.38,78.21,960.65,Low
2656.0,892.3,30.95,4.52,58.83,884.94,Low
2657.0,371.84,59.74,4.73,,397.63,High
2658.0,706.08,15.66,5.7,50.29,584.01,Unknown
2659.0,242.6,97.78,2.31,31.07,819.41,Medium
2660.0,136.99,22.65,9.59,0.6,302.8,Unknown
2661.0,385.43,69.66,1.55,7.34,112.83,Low
2662.0,78.68,97.38,7.83,33.19,900.91,Unknown
2663.0,623.21,58.62,5.81,76.07,877.56,Unknown
2664.0,117.66,21.83,2.83,25.5,772.36,High
2665.0,963.26,16.0,6.87,10.02,36.33,Low
2666.0,267.4,81.07,8.3,38.29,333.22,High
2667.0,137.32,9.71,8.78,32.1,336.71,Unknown
2668.0,27.77,10.15,2.52,58.23,425.62,Low
2669.0,420.93,35.45,0.09,85.5,291.5,High
2670.0,350.52,62.48,0.65,4.16,169.77,Unknown
2671.0,295.18,52.32,3.86,67.64,463.15,High
2672.0,798.78,67.73,5.02,34.69,800.72,Medium
2673.0,946.88,31.03,6.92,86.48,33.08,Low
2674.0,563.93,99.09,4.0,12.39,318.76,Low
2675.0,481.17,38.18,5.97,77.33,768.71,Unknown
2676.0,511.45,31.01,7.28,27.47,391.11,Medium
2677.0,132.02,76.27,1.33,13.97,355.91,Low
2678.0,989.44,51.3,3.61,30.55,242.41,Medium
2679.0,284.17,67.13,5.27,76.26,628.99,Medium
2680.0,667.23,62.67,3.08,67.89,429.28,Unknown
2681.0,722.62,7.98,5.43,78.37,400.79,Medium
2682.0,852.65,3.02,4.44,77.25,908.62,High
2683.0,450.78,99.51,6.05,66.16,794.68,Medium
,877.64,26.22,9.88,19.15,61.88,High
2685.0,547.5,5.32,4.06,20.75,924.05,Low
2686.0,987.35,27.9,4.64,97.4,87.32,Medium
2687.0,880.65,0.15,8.99,61.54,734.17,High
2688.0,223.34,65.61,5.94,25.92,587.74,Low
2689.0,816.2,81.63,1.4,41.77,708.24,Medium
2690.0,980.46,39.94,8.1,,145.4,High
2691.0,324.98,49.06,6.88,25.94,521.95,Unknown
2692.0,837.17,99.97,5.21,92.36,198.98,Medium
2693.0,957.95,93.4,7.17,43.9,281.74,Unknown
2694.0,616.62,99.75,2.65,63.26,752.83,Medium
2695.0,609.89,7.9,1.39,30.97,764.74,High
2696.0,79.64,78.95,4.66,44.49,453.86,Unknown
2697.0,751.76,44.65,3.16,13.21,505.82,Medium
2698.0,61.83,47.81,6.79,96.62,551.02,High
2699.0,857.34,24.76,9.52,73.4,109.07,Unknown
2700.0,700.62,73.49,4.21,62.74,650.08,
2701.0,790.49,56.14,3.22,60.44,434.08,Medium
2702.0,305.06,12.09,5.28,35.34,187.66,Medium
2703.0,100.45,31.18,0.48,1.25,535.22,Unknown
2704.0,99.71,49.05,8.01,75.59,931.6,Low
2705.0,758.52,65.07,7.51,35.82,849.67,Medium
2706.0,342.73,73.02,0.84,60.45,311.21,Low
2707.0,748.21,66.42,3.08,66.83,199.65,Medium
2708.0,950.65,48.98,4.05,8.91,583.35,Low
2709.0,620.99,22.87,0.86,68.56,304.01,Low
2710.0,245.77,28.11,6.25,17.52,472.15,Unknown
2711.0,493.5,87.57,1.43,,493.2,Low
2712.0,214.09,57.79,,56.54,197.19,Medium
2713.0,369.41,32.71,4.44,93.53,210.51,Medium
2714.0,240.11,80.03,1.55,2.04,286.61,Medium
,816.34,71.52,3.33,53.18,294.82,Low
2716.0,504.47,94.29,5.89,97.41,284.43,Low
2717.0,393.0,56.49,4.98,18.04,188.95,Medium
2718.0,590.06,44.0,3.75,49.1,3.21,High
2719.0,680.11,44.79,2.76,6.7,358.51,High
2720.0,817.9,64.43,5.22,51.94,598.04,Medium
2721.0,949.18,23.7,9.79,46.21,950.35,Medium
2722.0,977.28,24.16,4.53,57.26,696.57,Low
2723.0,447.48,16.1,4.57,52.42,713.7,Low
2724.0,231.14,73.23,2.1,28.57,894.71,Unknown
2725.0,31.95,3.26,3.33,17.36,869.89,Medium
2726.0,16.47,67.02,8.21,82.34,83.07,Unknown
2727.0,,11.01,5.4,58.76,123.49,Medium
2728.0,672.75,34.95,8.8,17.52,2.4,Low
2729.0,516.08,53.61,2.16,78.37,639.86,High
2730.0,256.26,32.47,9.2,54.59,733.65,Unknown
2731.0,360.06,52.41,8.79,85.68,491.56,Unknown
2732.0,754.91,41.86,2.92,48.94,439.08,Low
2733.0,15.92,61.16,4.64,5.78,98.83,Low
2734.0,306.23,54.15,9.87,85.31,800.12,Low
2735.0,199.95,8.86,4.68,68.31,435.87,Low
2736.0,592.33,52.2,1.76,49.09,700.95,High
2737.0,838.11,59.7,9.09,64.46,819.25,High
2738.0,928.78,63.35,6.37,74.65,310.12,High
2739.0,193.75,45.27,3.94,43.86,,Unknown
2740.0,324.59,35.12,2.53,45.01,388.85,High
2741.0,606.56,54.15,2.38,91.76,54.56,Unknown
2742.0,140.06,11.93,6.22,82.9,398.14,High
2743.0,457.09,,1.76,57.49,754.42,Low
2744.0,285.69,67.72,1.96,30.73,172.09,High
2745.0,48.17,25.61,8.31,92.54,269.99,High
2746.0,171.79,58.17,7.74,29.18,34.2,Low
2747.0,669.15,45.13,1.73,82.95,775.8,Low
2748.0,745.54,32.31,7.85,81.52,37.01,Medium
2749.0,612.87,73.77,6.14,48.26,107.67,Low
2750.0,605.61,19.06,9.25,43.38,887.17,Low
2751.0,465.53,75.83,2.24,32.34,449.34,High
2752.0,72.88,95.78,0.37,11.54,841.04,Low
2753.0,107.19,72.28,0.34,56.67,132.99,Medium
2754.0,276.25,71.92,2.91,95.65,641.88,High
2755.0,615.8,57.78,9.62,94.84,387.18,High
2756.0,577.63,25.37,7.15,54.22,398.25,Low
2757.0,948.36,0.57,2.07,62.88,301.02,Low
2758.0,159.15,41.31,8.47,73.5,155.59,Unknown
2759.0,570.47,2.04,4.89,69.91,286.53,Low
2760.0,120.86,85.25,0.73,54.84,202.33,High
2761.0,216.96,15.37,5.65,7.81,197.18,High
2762.0,177.72,46.25,,,301.31,High
2763.0,9.23,9.83,0.98,70.02,46.24,Low
2764.0,273.79,89.85,1.42,84.4,151.38,Medium
2765.0,326.43,62.09,7.19,1.25,638.59,Medium
2766.0,707.76,48.35,8.11,46.65,872.45,Low
2767.0,626.83,29.02,2.54,27.16,151.65,High
2768.0,,99.62,8.28,92.07,81.85,Medium
2769.0,721.43,39.41,0.56,14.51,101.88,High
2770.0,966.38,3.59,9.95,64.05,726.39,Low
2771.0,546.47,56.1,6.74,69.64,117.46,Low
2772.0,782.53,36.38,8.94,24.15,845.65,Medium
2773.0,900.06,80.4,1.79,56.97,226.62,Medium
2774.0,58.04,38.75,6.18,25.46,84.26,Low
2775.0,648.35,21.72,4.11,76.11,338.08,Unknown
2776.0,331.8,94.99,0.82,54.86,438.99,Medium
2777.0,323.27,75.34,10.0,56.69,621.21,Low
2778.0,925.91,90.83,6.11,94.99,681.29,Low
2779.0,917.61,16.51,3.04,97.88,730.2,High
2780.0,524.33,,9.11,12.42,330.33,Low
2781.0,381.94,15.32,3.98,3.79,996.5,Medium
2782.0,96.28,25.16,1.36,93.13,255.32,Unknown
2783.0,353.29,76.64,6.47,36.44,12.54,Medium
2784.0,726.16,52.19,2.63,2.61,213.79,High
,502.38,22.68,5.14,16.95,391.81,
2786.0,326.43,50.69,0.57,15.7,319.4,Low
2787.0,108.14,79.52,4.69,21.59,733.23,Unknown
2788.0,606.39,57.82,7.91,29.77,722.74,Low
2789.0,554.12,23.82,1.94,41.59,583.35,Medium
2790.0,428.52,38.31,4.79,21.36,784.45,High
2791.0,567.88,75.74,8.67,10.83,741.2,Medium
2792.0,843.84,22.5,9.05,94.95,653.69,High
2793.0,149.74,63.03,4.79,13.12,945.57,High
2794.0,530.33,65.14,1.83,69.66,886.53,Unknown
2795.0,740.99,50.74,1.62,14.66,465.14,Unknown
,369.46,62.68,1.42,47.37,616.3,Low
2797.0,603.22,29.04,4.9,57.94,377.97,Low
2798.0,42.75,6.09,2.33,95.69,960.53,Medium
2799.0,179.33,79.89,3.07,73.74,425.26,Low
2800.0,244.58,78.93,4.77,24.29,405.96,Unknown
2801.0,124.06,,6.68,,790.72,Low
2802.0,421.9,14.75,5.0,46.08,517.7,High
2803.0,534.88,53.9,5.44,35.0,16.58,Medium
2804.0,378.07,78.75,0.15,12.66,261.61,Low
2805.0,785.73,54.97,8.4,34.68,432.58,Low
2806.0,61.52,8.77,5.6,19.17,941.29,High
2807.0,456.41,93.69,5.5,26.32,420.89,High
2808.0,833.96,28.04,1.73,33.91,802.39,High
2809.0,553.86,98.95,7.51,18.05,356.23,Unknown
2810.0,346.97,97.43,9.4,6.92,894.9,Medium
2811.0,429.25,44.04,4.21,79.28,688.53,Unknown
2812.0,418.71,53.35,3.2,89.55,481.23,High
2813.0,32.43,70.69,6.67,46.44,34.84,Medium
2814.0,705.33,27.7,1.66,24.0,10.21,Medium
2815.0,23.82,1.34,4.84,59.85,764.82,Unknown
2816.0,779.43,31.94,5.51,55.37,453.99,Unknown
2817.0,714.47,67.36,2.14,70.02,294.47,Unknown
2818.0,710.4,38.07,1.8,19.22,897.03,Unknown
2819.0,896.76,95.51,9.6,21.8,600.99,Low
2820.0,231.99,49.48,0.57,69.31,69.31,High
2821.0,585.71,84.02,7.22,62.96,626.55,High
2822.0,202.76,51.38,0.16,28.84,496.39,Unknown
2823.0,216.51,82.44,7.32,86.94,594.37,Low
2824.0,339.18,90.64,1.82,75.39,303.57,Medium
2825.0,739.22,82.31,6.52,10.17,849.19,Unknown
2826.0,402.24,84.92,9.75,13.53,512.57,Medium
2827.0,179.07,27.4,2.99,,735.77,Unknown
2828.0,,15.52,5.44,68.51,376.37,Unknown
2829.0,998.15,38.38,6.74,2.34,617.46,High
2830.0,758.56,36.46,7.71,77.24,14.74,High
2831.0,885.24,7.84,6.96,91.47,311.01,Low
2832.0,391.95,27.4,5.24,76.51,811.59,Unknown
2833.0,447.2,67.14,9.63,68.02,808.16,High
2834.0,601.25,47.2,5.42,57.51,119.99,Unknown
2835.0,933.44,82.32,0.59,71.09,656.36,Medium
2836.0,982.44,40.74,8.88,36.72,338.66,Unknown
2837.0,234.48,70.3,6.81,54.87,947.02,High
2838.0,95.87,76.2,3.11,89.03,940.69,Medium
2839.0,150.48,13.5,8.04,31.31,427.42,High
2840.0,609.87,86.23,5.08,46.33,761.87,High
2841.0,712.94,52.65,0.0,36.42,787.63,Low
2842.0,677.63,71.2,4.61,50.96,745.91,High
,798.19,84.42,1.09,69.24,323.76,High
2844.0,134.82,18.82,7.26,15.93,359.41,High
2845.0,510.4,68.31,3.31,18.77,603.91,Unknown
2846.0,764.46,17.25,9.79,23.34,765.21,High
2847.0,875.22,1.02,3.9,14.68,47.27,Unknown
2848.0,78.07,88.07,8.56,79.54,556.72,High
2849.0,34.62,62.04,9.49,10.56,550.15,Low
,348.56,49.17,9.82,0.21,802.43,High
2851.0,439.65,17.51,3.68,91.13,862.34,Unknown
2852.0,738.48,24.71,7.42,95.18,988.85,Medium
2853.0,820.32,64.61,9.36,10.66,5.18,Medium
2854.0,729.42,31.56,6.34,5.29,538.42,Low
2855.0,808.54,,6.42,20.12,418.28,Unknown
2856.0,864.26,25.73,2.95,78.4,78.26,Unknown
2857.0,124.32,78.04,7.15,11.32,580.72,Low
2858.0,554.91,22.41,2.29,92.14,722.76,Medium
2859.0,260.29,8.7,7.31,39.72,382.5,High
2860.0,740.51,97.21,2.69,19.14,459.71,Unknown
2861.0,500.23,91.88,4.94,39.76,846.6,Unknown
2862.0,387.59,70.46,2.63,97.11,509.75,Low
2863.0,532.49,73.28,5.08,55.69,974.09,High
2864.0,21.8,41.54,8.03,55.94,186.03,High
2865.0,33.62,96.42,7.59,86.0,38.74,Medium
2866.0,581.16,22.76,2.96,95.86,138.09,Medium
2867.0,153.72,79.54,5.0,29.67,128.64,Medium
,608.6,35.15,3.14,,888.25,Low
2869.0,220.16,12.5,1.29,49.51,436.89,Low
2870.0,,69.42,6.03,20.01,543.16,Medium
2871.0,234.07,64.14,9.27,4.74,82.65,Low
2872.0,334.31,53.41,2.7,14.89,963.37,Medium
2873.0,355.71,15.41,1.76,51.57,702.86,Low
2874.0,706.55,30.46,1.37,86.66,321.18,Medium
2875.0,109.26,68.64,5.87,39.14,622.31,Low
2876.0,139.98,1.81,9.38,89.32,741.38,Medium
2877.0,950.51,93.06,5.26,92.42,867.69,Unknown
2878.0,568.16,7.47,4.06,2.1,651.71,Medium
2879.0,593.84,31.45,1.74,0.62,695.75,Low
2880.0,920.54,89.17,7.91,36.3,411.35,Low
2881.0,298.11,2.35,2.92,11.95,828.87,Medium
2882.0,544.28,37.41,7.17,59.22,797.98,High
2883.0,114.87,,3.21,10.22,804.98,Low
2884.0,597.2,9.2,1.3,98.83,532.42,Low
2885.0,176.75,48.08,0.25,73.5,208.17,Unknown
2886.0,71.32,35.91,2.78,49.81,,High
2887.0,411.16,36.58,1.09,65.95,266.25,Low
2888.0,668.74,81.11,5.76,34.34,375.85,High
2889.0,765.02,83.6,2.01,59.93,522.94,Medium
2890.0,19.74,88.27,9.28,55.9,315.99,Low
2891.0,335.76,35.57,9.73,20.94,528.27,High
2892.0,97.42,38.96,7.12,,735.91,Medium
2893.0,252.22,58.69,9.27,71.9,79.23,Low
2894.0,774.37,75.41,8.66,46.65,417.92,Unknown
2895.0,112.3,83.26,2.31,31.17,812.5,Unknown
2896.0,,58.6,9.31,61.44,45.49,Low
2897.0,253.35,37.57,3.8,49.78,506.5,Medium
2898.0,562.97,51.69,4.54,52.09,914.71,High
2899.0,712.59,52.77,7.58,11.33,266.38,Unknown
2900.0,245.23,39.78,0.28,78.01,876.68,Unknown
2901.0,303.33,69.91,1.12,15.24,268.8,Unknown
2902.0,600.93,54.7,3.58,54.35,502.09,Medium
2903.0,891.07,65.32,4.08,67.24,74.76,Low
2904.0,602.44,90.08,9.18,67.63,197.17,Low
2905.0,17.52,76.9,0.91,39.78,817.91,Medium
2906.0,280.01,94.72,1.98,60.38,436.68,Low
2907.0,178.61,20.16,8.73,52.27,,Medium
2908.0,810.98,64.97,5.98,47.61,150.32,High
2909.0,0.57,71.69,7.88,62.58,408.67,High
2910.0,947.3,75.14,8.23,26.22,149.6,High
2911.0,712.66,17.66,8.36,24.29,274.56,Unknown
2912.0,858.48,30.04,2.85,62.99,160.66,Medium
2913.0,538.54,54.03,0.45,12.38,133.66,High
2914.0,576.57,2.76,8.26,8.48,906.85,Low
2915.0,596.26,55.63,8.49,62.25,670.44,Medium
2916.0,847.52,58.04,3.55,58.31,555.34,
2917.0,724.65,3.68,7.25,2.67,702.35,Unknown
2918.0,696.69,25.99,,94.08,475.02,Low
2919.0,876.88,1.95,3.94,39.03,525.74,Medium
2920.0,495.42,74.68,8.46,79.21,867.48,Unknown
2921.0,724.86,84.76,9.31,1.4,917.95,Unknown
2922.0,180.06,11.42,6.67,41.88,517.85,Unknown
2923.0,175.58,76.36,6.94,88.79,430.89,Medium
2924.0,73.23,27.36,0.44,11.36,,Unknown
2925.0,595.54,36.38,8.02,86.42,231.83,Medium
2926.0,336.67,12.05,8.32,92.77,344.56,High
2927.0,81.0,49.36,6.32,99.82,103.41,Low
2928.0,466.48,27.23,6.83,13.35,553.14,Low
2929.0,669.22,15.08,5.93,90.46,23.52,Low
2930.0,485.79,24.22,9.71,21.7,,
2931.0,35.73,68.93,7.57,87.96,749.39,Unknown
2932.0,987.66,18.55,6.88,0.31,957.01,Low
2933.0,,15.79,5.38,,945.56,Unknown
2934.0,787.04,1.15,1.9,28.19,889.87,Low
2935.0,264.7,6.96,7.76,30.1,483.91,High
2936.0,719.18,8.84,6.48,33.68,39.24,Low
2937.0,9.29,76.42,9.6,86.59,711.6,Unknown
2938.0,507.65,18.0,7.6,12.92,968.86,Medium
2939.0,541.08,15.88,4.79,35.35,419.72,Low
2940.0,364.94,8.84,8.07,69.7,476.89,High
2941.0,742.95,92.43,3.31,10.31,52.75,Medium
2942.0,477.63,4.59,2.49,54.31,797.64,High
2943.0,23.44,19.81,3.79,68.66,989.87,Unknown
2944.0,517.4,80.42,0.11,72.85,824.07,Medium
2945.0,542.44,58.74,9.65,55.04,532.62,Unknown
2946.0,141.01,29.5,6.28,58.73,789.97,Low
2947.0,747.94,60.22,5.52,79.09,226.86,Low
2948.0,551.88,45.31,8.47,26.78,466.27,Medium
2949.0,838.26,56.64,7.27,96.4,37.19,Medium
2950.0,761.61,12.23,2.68,14.9,80.21,High
2951.0,448.57,26.49,6.34,64.45,788.39,Unknown
2952.0,714.88,0.5,3.56,88.49,630.54,Low
2953.0,389.02,17.97,2.71,95.89,802.26,Unknown
2954.0,315.26,48.48,0.66,33.99,751.24,Medium
2955.0,91.76,56.6,1.73,55.84,163.86,Low
2956.0,838.27,80.23,6.27,45.3,202.98,Low
2957.0,275.29,20.16,8.71,21.5,270.43,Unknown
2958.0,910.52,58.46,0.15,35.84,243.6,Unknown
2959.0,193.53,44.09,8.1,,137.41,Medium
2960.0,524.41,84.87,6.11,,298.79,High
2961.0,635.19,80.71,6.59,1.11,475.53,Low
2962.0,187.17,,4.9,75.36,147.4,Medium
2963.0,704.43,59.31,4.9,48.84,463.84,Unknown
2964.0,785.59,77.92,0.42,84.69,,Low
2965.0,838.58,10.4,1.31,98.25,712.02,Medium
2966.0,369.71,59.2,0.4,31.39,635.49,Medium
2967.0,432.87,20.38,,69.72,,Medium
2968.0,715.73,46.42,0.93,8.17,244.15,High
2969.0,697.06,59.86,,91.44,180.03,Medium
2970.0,963.25,94.46,8.86,91.44,877.31,Low
2971.0,697.79,82.83,2.41,56.71,679.87,Unknown
2972.0,289.64,91.08,,61.48,149.02,High
2973.0,673.35,95.84,3.69,65.83,619.01,Low
2974.0,471.45,,1.39,77.74,786.27,High
2975.0,172.05,66.01,7.62,75.76,962.89,Low
2976.0,354.77,0.9,5.92,61.29,41.75,Medium
2977.0,500.93,68.42,6.61,6.74,727.56,High
2978.0,499.28,67.97,4.76,59.58,97.88,Low
2979.0,330.61,27.75,5.93,2.25,513.07,High
2980.0,88.85,26.77,8.34,62.7,12.01,Medium
2981.0,913.23,96.95,3.89,77.8,321.12,Unknown
2982.0,189.93,56.46,3.87,33.14,753.06,High
2983.0,779.07,38.38,0.07,59.31,493.18,High
2984.0,622.66,43.26,1.86,58.74,,Unknown
,511.11,67.0,8.01,30.49,708.99,High
,889.95,69.71,9.23,20.85,756.68,Unknown
2987.0,221.34,47.83,6.34,44.65,995.39,Unknown
2988.0,524.76,1.29,1.17,97.76,836.67,Medium
2989.0,472.15,67.08,4.82,65.82,56.89,Medium
2990.0,132.2,25.31,,81.99,158.49,Unknown
2991.0,787.19,12.75,4.19,25.08,761.55,Medium
2992.0,341.87,46.12,9.25,44.8,211.19,Medium
2993.0,529.37,80.52,4.27,87.66,346.54,Low
2994.0,659.49,95.9,2.48,41.18,,High
2995.0,,12.53,6.85,61.35,908.51,Unknown
2996.0,948.15,0.42,5.5,,412.02,Unknown
2997.0,537.75,2.34,7.98,92.33,883.11,Unknown
